,cascade_root_id,cascade_id,time_bucket,depth,size,max_breadth,virality,strongly_cc,size_of_scc,density,layer_ratio,structural_heterogeneity,characteristic_distance,veracity
73110,747707.0,73110.0,4034725.0,2.0,6.0,4.0,0.3,6.0,6.0,0.1666666666666666,1.5,1.095445115010332,1.8200766577462637,0.0
59062,684436.0,59062.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
68067,718181.0,68067.0,4034725.0,1.0,6.0,6.0,0.1666666666666666,6.0,6.0,0.1666666666666666,1.0,1.3416407864998738,5.540522967544619,0.0
54785,675406.0,54785.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
62497,694422.0,62497.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
4464,4018667.0,87053.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
68215,719086.0,68215.0,4034725.0,1.0,6.0,6.0,0.1666666666666666,6.0,6.0,0.1666666666666666,1.0,1.3416407864998738,5.540522967544619,0.0
62209,693527.0,62209.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
66135,707809.0,66135.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
66869,711481.0,66869.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
82166,1573571.0,82166.0,4034725.0,12.0,1194.0,395.0,0.0093503280582852,1194.0,1194.0,0.0008375209380234,1.49873417721519,6.305223592390684,2.0664087883989324,0.0
4724,4019216.0,87313.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
59140,684601.0,59140.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
71940,740226.0,71940.0,4034725.0,2.0,5.0,4.0,0.3,5.0,5.0,0.2,1.25,1.118033988749895,1.2430425572334347,0.0
4095,4017887.0,86684.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
837,3996463.0,83426.0,4034735.0,3.0,13.0,6.0,0.3076923076923077,13.0,13.0,0.0769230769230769,1.75,1.1829224638815323,3.8354625839486025,1.0
62441,694249.0,62441.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
2480,4011954.0,85069.0,4034735.0,1.0,8.0,8.0,0.125,8.0,8.0,0.125,1.0,1.511857892036909,7.56474452887877,1.0
80443,920804.0,80443.0,4034725.0,4.0,92.0,66.0,0.0222169135212613,92.0,92.0,0.0108695652173913,1.196969696969697,3.5021686658535542,0.8908637948997911,0.0
68866,723569.0,68866.0,4034725.0,1.0,7.0,7.0,0.1428571428571428,7.0,7.0,0.1428571428571428,1.0,1.4288690166235205,6.566261104483427,0.0
79384,854374.0,79384.0,4034725.0,4.0,30.0,23.0,0.0770114942528735,30.0,30.0,0.0333333333333333,1.1304347826086956,2.194469320923768,1.592808122666887,0.0
65289,704330.0,65289.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
58686,683641.0,58686.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
68938,724136.0,68938.0,4034725.0,1.0,8.0,8.0,0.125,8.0,8.0,0.125,1.0,1.511857892036909,7.56474452887877,0.0
66290,708523.0,66290.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
79467,858140.0,79467.0,4034725.0,4.0,34.0,26.0,0.052584670231729,34.0,34.0,0.0294117647058823,1.2307692307692308,2.3139692364378788,1.0563329163087698,0.0
79234,847779.0,79234.0,4034725.0,4.0,25.0,12.0,0.145,25.0,25.0,0.04,3.0,1.6337903272248044,1.29935646296463,0.0
77824,806539.0,77824.0,4034725.0,2.0,31.0,28.0,0.0387096774193548,31.0,31.0,0.032258064516129,1.1071428571428572,2.5716402029314547,0.8572005524241548,0.0
5081,4019969.0,87670.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
4525,4018796.0,87114.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
79565,862423.0,79565.0,4034725.0,4.0,36.0,21.0,0.0833333333333333,36.0,36.0,0.0277777777777777,2.909090909090909,1.9583416557935764,1.2633260025189723,0.0
3591,4016664.0,86180.0,4034735.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,1.0
77869,807567.0,77869.0,4034725.0,3.0,16.0,10.0,0.15,16.0,16.0,0.0625,1.3,1.4483707321600288,1.7667143236789762,0.0
71608,738158.0,71608.0,4034725.0,1.0,12.0,12.0,0.0833333333333333,12.0,12.0,0.0833333333333333,1.0,1.8090680674665816,11.3563017644377,0.0
51308,668067.0,51308.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
63210,696642.0,63210.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
57366,680855.0,57366.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
60219,687336.0,60219.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
59284,684904.0,59284.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
81141,1015210.0,81141.0,4034725.0,7.0,114.0,53.0,0.0506908865083061,114.0,114.0,0.0087719298245614,1.56,2.2139109811740942,1.2562533103735778,0.0
63279,696855.0,63279.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
71860,739817.0,71860.0,4034725.0,2.0,5.0,4.0,0.3,5.0,5.0,0.2,1.25,1.118033988749895,1.2430425572334347,0.0
64057,699276.0,64057.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
67162,712980.0,67162.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
57674,681505.0,57674.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
72516,743726.0,72516.0,4034725.0,2.0,6.0,5.0,0.2333333333333333,6.0,6.0,0.1666666666666666,1.2,1.2,1.1272434476690016,0.0
63970,699005.0,63970.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
77374,797610.0,77374.0,4034725.0,2.0,26.0,23.0,0.0476923076923076,26.0,26.0,0.0384615384615384,1.1304347826086956,2.3255106965997814,0.9294642730130108,0.0
77955,809512.0,77955.0,4034725.0,2.0,29.0,17.0,0.0763546798029556,29.0,29.0,0.0344827586206896,2.4166666666666665,1.556544773738636,3.749867895493124,0.0
54605,675027.0,54605.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
72848,745754.0,72848.0,4034725.0,2.0,6.0,5.0,0.2333333333333333,6.0,6.0,0.1666666666666666,1.2,1.2,1.1272434476690016,0.0
63157,696476.0,63157.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
71334,736010.0,71334.0,4034725.0,2.0,4.0,3.0,0.4166666666666667,4.0,4.0,0.25,1.3333333333333333,1.0540925533894598,1.4409334564364835,0.0
59067,684446.0,59067.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
53359,672396.0,53359.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
58833,683952.0,58833.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
60188,687239.0,60188.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
5148,4020110.0,87737.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
58458,683160.0,58458.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
78569,825342.0,78569.0,4034725.0,3.0,27.0,13.0,0.0854700854700854,27.0,27.0,0.037037037037037,1.9230769230769231,1.6899021364473243,1.1871982587993084,0.0
53376,672432.0,53376.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
59239,684809.0,59239.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
69745,728102.0,69745.0,4034725.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,0.0
4889,4019563.0,87478.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
5140,4020093.0,87729.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
64672,701794.0,64672.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
68970,724396.0,68970.0,4034725.0,1.0,8.0,8.0,0.125,8.0,8.0,0.125,1.0,1.511857892036909,7.56474452887877,0.0
5362,4020562.0,87951.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
55685,677306.0,55685.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
75419,770362.0,75419.0,4034725.0,2.0,14.0,13.0,0.0824175824175824,14.0,14.0,0.0714285714285714,1.0769230769230769,1.820332240953728,0.7589292115916679,0.0
56826,679715.0,56826.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
59458,685271.0,59458.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
67284,713603.0,67284.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
80551,931660.0,80551.0,4034725.0,3.0,122.0,104.0,0.0110418642460371,122.0,122.0,0.0081967213114754,1.1538461538461535,4.742376034813137,0.7141807573875927,0.0
5902,4021702.0,88491.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
78492,823163.0,78492.0,4034725.0,3.0,26.0,17.0,0.0753846153846153,26.0,26.0,0.0384615384615384,1.411764705882353,1.82997267739166,1.1443552852225465,0.0
61745,692083.0,61745.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
53521,672739.0,53521.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
75440,770659.0,75440.0,4034725.0,2.0,14.0,13.0,0.0824175824175824,14.0,14.0,0.0714285714285714,1.0769230769230769,1.820332240953728,0.7589292115916679,0.0
51640,668768.0,51640.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
69468,727240.0,69468.0,4034725.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,0.0
70602,732641.0,70602.0,4034725.0,1.0,10.0,10.0,0.1,10.0,10.0,0.1,1.0,1.6666666666666663,9.606711778092896,0.0
62152,693350.0,62152.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
71658,738763.0,71658.0,4034725.0,1.0,12.0,12.0,0.0833333333333333,12.0,12.0,0.0833333333333333,1.0,1.8090680674665816,11.3563017644377,0.0
5495,4020843.0,88084.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
79372,853782.0,79372.0,4034725.0,4.0,31.0,26.0,0.053763440860215,31.0,31.0,0.032258064516129,1.1153846153846154,2.401966786707186,1.1225051300061533,0.0
57624,681400.0,57624.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
1470,4005302.0,84059.0,4034735.0,2.0,8.0,4.0,0.2678571428571428,8.0,8.0,0.125,2.0,1.1065666703449764,2.89529616168766,1.0
2868,4014190.0,85457.0,4034735.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,1.0
66357,708865.0,66357.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
4776,4019325.0,87365.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
77291,796093.0,77291.0,4034725.0,2.0,26.0,25.0,0.0415384615384615,26.0,26.0,0.0384615384615384,1.04,2.5063120316512864,0.6108121379130812,0.0
58787,683854.0,58787.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
60621,688587.0,60621.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
52106,669752.0,52106.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
62253,693664.0,62253.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
77274,795861.0,77274.0,4034725.0,2.0,23.0,12.0,0.0909090909090909,23.0,23.0,0.0434782608695652,2.090909090909091,1.6601802152499705,3.0566736419299314,0.0
70377,730753.0,70377.0,4034725.0,1.0,9.0,9.0,0.1111111111111111,9.0,9.0,0.1111111111111111,1.0,1.590990257669732,8.601151338313896,0.0
73058,747204.0,73058.0,4034725.0,1.0,14.0,14.0,0.0714285714285714,14.0,14.0,0.0714285714285714,1.0,1.9414506867883017,13.1515590944776,0.0
58584,683426.0,58584.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
3947,4017575.0,86536.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
4676,4019114.0,87265.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
72541,743879.0,72541.0,4034725.0,2.0,6.0,5.0,0.2333333333333333,6.0,6.0,0.1666666666666666,1.2,1.2,1.1272434476690016,0.0
59111,684540.0,59111.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
60712,688870.0,60712.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
2182,4010397.0,84771.0,4034735.0,1.0,10.0,10.0,0.1,10.0,10.0,0.1,1.0,1.6666666666666663,9.606711778092896,1.0
79989,885998.0,79989.0,4034725.0,5.0,29.0,12.0,0.1268472906403941,29.0,29.0,0.0344827586206896,1.75,1.386891988496257,1.365401948241616,0.0
54997,675853.0,54997.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
2426,4011552.0,85015.0,4034735.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,1.0
1742,4007643.0,84331.0,4034735.0,2.0,6.0,4.0,0.3,6.0,6.0,0.1666666666666666,1.5,1.095445115010332,1.8200766577462637,1.0
66448,709330.0,66448.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
53907,673553.0,53907.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
272,3965890.0,82861.0,4034735.0,4.0,148.0,77.0,0.0193509836366979,148.0,148.0,0.0067567567567567,1.4545454545454546,3.2864677098470167,1.2851097150894293,1.0
74420,758756.0,74420.0,4034725.0,2.0,9.0,6.0,0.1944444444444444,9.0,9.0,0.1111111111111111,1.5,1.299038105676658,1.8204489801149777,0.0
81044,997091.0,81044.0,4034725.0,4.0,181.0,127.0,0.0105893186003683,181.0,181.0,0.005524861878453,1.3070866141732282,4.859115463375999,0.8788681356948977,0.0
74646,761140.0,74646.0,4034725.0,2.0,9.0,5.0,0.2222222222222222,9.0,9.0,0.1111111111111111,1.8,1.215138880951474,2.4556967356813724,0.0
72452,743285.0,72452.0,4034725.0,1.0,13.0,13.0,0.0769230769230769,13.0,13.0,0.0769230769230769,1.0,1.8763883748662835,12.493341970952796,0.0
56226,678449.0,56226.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
64746,702098.0,64746.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
56808,679677.0,56808.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
5122,4020056.0,87711.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
58170,682553.0,58170.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
59185,684695.0,59185.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
59728,685841.0,59728.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
61323,690771.0,61323.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
66994,712120.0,66994.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
3304,4015770.0,85893.0,4034735.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,1.0
3272,4015671.0,85861.0,4034735.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,1.0
81630,1154399.0,81630.0,4034725.0,6.0,388.0,264.0,0.005367750872426,388.0,388.0,0.0025773195876288,1.3257575757575757,6.79184994491228,0.8386174917857354,0.0
54903,675656.0,54903.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
71078,734957.0,71078.0,4034725.0,2.0,4.0,3.0,0.4166666666666667,4.0,4.0,0.25,1.3333333333333333,1.0540925533894598,1.4409334564364835,0.0
53215,672093.0,53215.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
5850,4021592.0,88439.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
2305,4011174.0,84894.0,4034735.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,1.0
59343,685029.0,59343.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
78861,834029.0,78861.0,4034725.0,2.0,49.0,48.0,0.0212585034013605,49.0,49.0,0.0204081632653061,1.0208333333333333,3.466418761168041,0.5112259016069755,0.0
72919,746188.0,72919.0,4034725.0,2.0,6.0,5.0,0.2333333333333333,6.0,6.0,0.1666666666666666,1.2,1.2,1.1272434476690016,0.0
77485,799672.0,77485.0,4034725.0,2.0,26.0,20.0,0.0569230769230769,26.0,26.0,0.0384615384615384,1.3,2.049780476051033,1.3618104888288889,0.0
67535,714930.0,67535.0,4034725.0,1.0,6.0,6.0,0.1666666666666666,6.0,6.0,0.1666666666666666,1.0,1.3416407864998738,5.540522967544619,0.0
66798,711118.0,66798.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
52759,671129.0,52759.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
54441,674681.0,54441.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
77927,808849.0,77927.0,4034725.0,2.0,33.0,32.0,0.0321969696969696,33.0,33.0,0.0303030303030303,1.03125,2.8327396743258992,0.5705010142969689,0.0
64936,702879.0,64936.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
65917,706912.0,65917.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
82172,1581954.0,82172.0,4034725.0,4.0,1545.0,1442.0,0.0007612723644717,1545.0,1545.0,0.0006472491909385,1.0589459084604715,18.35090879370265,0.593779968163895,0.0
77378,797714.0,77378.0,4034725.0,2.0,25.0,19.0,0.06,25.0,25.0,0.04,1.3157894736842106,2.014487458938929,1.3996234298067642,0.0
57373,680870.0,57373.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
61381,690951.0,61381.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
63813,698517.0,63813.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
62269,693713.0,62269.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
64311,700311.0,64311.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
4494,4018730.0,87083.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
69175,726059.0,69175.0,4034725.0,1.0,8.0,8.0,0.125,8.0,8.0,0.125,1.0,1.511857892036909,7.56474452887877,0.0
6120,4022162.0,88709.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
73562,751128.0,73562.0,4034725.0,2.0,7.0,4.0,0.2857142857142857,7.0,7.0,0.1428571428571428,1.75,1.20761472884912,2.364634266116017,0.0
53357,672392.0,53357.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
82515,2667401.0,82515.0,4034725.0,11.0,7310.0,2914.0,0.0006505855738076,7310.0,7310.0,0.0001367989056087,1.6763898421413863,17.06636271151106,0.0,0.0
64951,702941.0,64951.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
66820,711232.0,66820.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
70740,733556.0,70740.0,4034725.0,2.0,4.0,2.0,0.5833333333333334,4.0,4.0,0.25,2.0,1.1547005383792517,2.8854447010149715,0.0
2991,4014696.0,85580.0,4034735.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,1.0
67474,714574.0,67474.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
55523,676965.0,55523.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
82113,1501251.0,82113.0,4034725.0,4.0,1311.0,1073.0,0.0011208738740312,1311.0,1311.0,0.0007627765064836,1.1835973904939423,14.82850351979456,0.6371355833968478,0.0
52458,670494.0,52458.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
74304,757735.0,74304.0,4034725.0,2.0,8.0,5.0,0.2321428571428571,8.0,8.0,0.125,1.6,1.178030178747903,2.045327785354235,0.0
4454,4018646.0,87043.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
70878,734134.0,70878.0,4034725.0,2.0,4.0,3.0,0.4166666666666667,4.0,4.0,0.25,1.3333333333333333,1.0540925533894598,1.4409334564364835,0.0
56768,679592.0,56768.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
77134,793423.0,77134.0,4034725.0,2.0,23.0,17.0,0.067193675889328,23.0,23.0,0.0434782608695652,1.3529411764705883,1.91907562114405,1.4919947471527264,0.0
3220,4015509.0,85809.0,4034735.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,1.0
75648,772882.0,75648.0,4034725.0,3.0,4.0,2.0,0.8333333333333334,4.0,4.0,0.25,1.5,1.0540925533894598,2.1908982279662843,0.0
69696,727949.0,69696.0,4034725.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,0.0
65358,704614.0,65358.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
66729,710766.0,66729.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
75906,776736.0,75906.0,4034725.0,2.0,16.0,14.0,0.0791666666666666,16.0,16.0,0.0625,1.1428571428571428,1.837873166945363,0.9647901298398548,0.0
58598,683455.0,58598.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
55321,676539.0,55321.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
60583,688468.0,60583.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
57705,681571.0,57705.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
67644,715596.0,67644.0,4034725.0,1.0,6.0,6.0,0.1666666666666666,6.0,6.0,0.1666666666666666,1.0,1.3416407864998738,5.540522967544619,0.0
52490,670562.0,52490.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
69961,728774.0,69961.0,4034725.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,0.0
