,cascade_root_id,category,depth,size,max_breadth,virality,strongly_cc,weakly_cc,size_of_scc,avg_cluster_coef,density,layer_ratio,structural_heterogeneity,characteristic_distance,veracity
385,1242440904075509768,covid_false,2.0,84.0,83.0,0.01219162363740677,84.0,1.0,84.0,0.0,0.011904761904761904,1.0120481927710843,4.556224457105615,0.4522124452605708,0.0
386,1245356779850080257,covid_false,2.0,104.0,94.0,0.011482449589245707,104.0,1.0,104.0,0.0,0.009615384615384616,1.1063829787234043,4.642929183557005,0.8541401675828382,0.0
387,1274399045751115778,covid_false,1.0,42.0,42.0,0.023809523809523808,42.0,1.0,42.0,0.0,0.023809523809523808,1.0,3.2796489996607274,41.66466624154199,0.0
388,1284995362839760897,covid_false,2.0,112.0,101.0,0.010698198198198198,112.0,1.0,112.0,0.0,0.008928571428571428,1.108910891089109,4.811721747949813,0.8609025093290147,0.0
389,1239989614288310273,covid_false,5.0,305.0,118.0,0.01218723037100949,305.0,1.0,305.0,0.0,0.003278688524590164,2.2439024390243905,4.556188240312666,0.7962687287787529,0.0
390,1287431557502758913,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
391,1255161499229831168,covid_false,3.0,117.0,78.0,0.014515178308281756,117.0,1.0,117.0,0.0,0.008547008547008548,1.4871794871794872,4.036098814266762,0.6616181528489823,0.0
392,1268506295344214020,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
393,1265262230926475265,covid_false,1.0,7.0,7.0,0.14285714285714285,7.0,1.0,7.0,0.0,0.14285714285714285,1.0,1.4288690166235205,6.566261104483427,0.0
394,1278372040177786882,covid_false,2.0,7.0,6.0,0.19047619047619047,7.0,1.0,7.0,0.0,0.14285714285714285,1.1666666666666667,1.2856040517117926,1.0246281744283177,0.0
395,1277287282618368000,covid_false,1.0,16.0,16.0,0.0625,16.0,1.0,16.0,0.0,0.0625,1.0,2.0655911179772892,15.619665039289087,0.0
396,1260233776711467011,covid_false,2.0,46.0,43.0,0.02463768115942029,46.0,1.0,46.0,0.0,0.021739130434782608,1.069767441860465,3.214934286907868,0.7335319456048321,0.0
397,1270068082854240261,covid_false,2.0,110.0,101.0,0.010592160133444536,110.0,1.0,110.0,0.0,0.00909090909090909,1.0891089108910892,4.84843072879687,0.7954722661125462,0.0
398,1241670194256318464,covid_false,1.0,36.0,36.0,0.027777777777777776,36.0,1.0,36.0,0.0,0.027777777777777776,1.0,3.04255531702266,35.71195172853707,0.0
399,1254084508120383490,covid_false,3.0,366.0,133.0,0.009656411408039524,366.0,1.0,366.0,0.0,0.00273224043715847,2.262135922330097,4.377749571605341,2.9681367828027057,0.0
400,1244232024321376257,covid_false,3.0,419.0,209.0,0.009597926254125224,419.0,1.0,419.0,0.0,0.002386634844868735,2.0792079207920793,5.023909204810076,4.234112272554631,0.0
401,1238791957222248450,covid_false,1.0,9.0,9.0,0.1111111111111111,9.0,1.0,9.0,0.0,0.1111111111111111,1.0,1.5909902576697321,8.601151338313896,0.0
402,1280601689029062658,covid_false,2.0,26.0,25.0,0.04153846153846154,26.0,1.0,26.0,0.0,0.038461538461538464,1.04,2.5063120316512864,0.6108121379130812,0.0
403,1246958346621595650,covid_false,1.0,9.0,9.0,0.1111111111111111,9.0,1.0,9.0,0.0,0.1111111111111111,1.0,1.5909902576697321,8.601151338313896,0.0
404,1288938351064756233,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
405,1262882810886418432,covid_false,1.0,7.0,7.0,0.14285714285714285,7.0,1.0,7.0,0.0,0.14285714285714285,1.0,1.4288690166235205,6.566261104483427,0.0
406,1280193554606891009,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
407,1237115548061716480,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
408,1288922039965716480,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
409,1262797667677212672,covid_false,3.0,208.0,102.0,0.010219249349684132,208.0,1.0,208.0,0.0,0.004807692307692308,1.9705882352941178,3.7545650059751234,0.91726213255081,0.0
410,1260374201518526465,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
411,1271464778238537729,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
412,1282846021169508352,covid_false,3.0,546.0,287.0,0.007709110461404039,546.0,1.0,546.0,0.0,0.0018315018315018315,2.5392156862745097,4.768435269345302,4.701826280042632,0.0
413,1283099425275961344,covid_false,3.0,363.0,137.0,0.00985495335068414,363.0,1.0,363.0,0.0,0.0027548209366391185,2.215686274509804,4.536079834835537,3.078156599943183,0.0
414,1251209309284859904,covid_false,3.0,684.0,333.0,0.006096255768753264,684.0,1.0,684.0,0.0,0.0014619883040935672,3.4752475247524752,4.408730937600648,4.310900634993895,0.0
415,1255253079798222848,covid_false,3.0,155.0,99.0,0.011269375785504817,155.0,1.0,155.0,0.0,0.0064516129032258064,1.5555555555555556,4.176175409684564,0.6305902276262888,0.0
416,1244049631886970881,covid_false,3.0,618.0,258.0,0.0063282508011937915,618.0,1.0,618.0,0.0,0.0016181229773462784,3.480769230769231,4.478931114355593,3.547205142478331,0.0
417,1247681815218753538,covid_false,1.0,160.0,160.0,0.00625,160.0,1.0,160.0,0.0,0.00625,1.0,6.344412685745153,124.99934636386527,0.0
418,1284883446251294722,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
419,1250227340145197056,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
420,1250441485083787268,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
421,1246470080826871808,covid_false,2.0,123.0,98.0,0.011462081833933093,123.0,1.0,123.0,0.0,0.008130081300813009,1.2551020408163265,4.511541233316988,1.256546509213537,0.0
422,1258033779513253888,covid_false,2.0,99.0,98.0,0.01030715316429602,99.0,1.0,99.0,0.0,0.010101010101010102,1.010204081632653,4.950531000257089,0.4342063694901805,0.0
423,1249866208905580547,covid_false,2.0,151.0,101.0,0.011037527593818985,151.0,1.0,151.0,0.0,0.006622516556291391,1.495049504950495,4.268174212835169,1.8051218439212,0.0
424,1278498625069502465,covid_false,2.0,107.0,101.0,0.010403808852054311,107.0,1.0,107.0,0.0,0.009345794392523364,1.0594059405940595,4.909441576140167,0.6918683784796297,0.0
425,1233044806139568129,covid_false,3.0,118.0,43.0,0.02846588439808779,118.0,1.0,118.0,0.0,0.00847457627118644,1.7674418604651163,3.1825414977625415,2.8178157029928954,0.0
426,1263912192950308864,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
427,1265664694024572931,covid_false,3.0,148.0,95.0,0.012042654899797757,148.0,1.0,148.0,0.0,0.006756756756756757,1.5263157894736843,4.236484335858503,0.7959405515722422,0.0
428,1242195505125310464,covid_false,1.0,10.0,10.0,0.1,10.0,1.0,10.0,0.0,0.1,1.0,1.6666666666666665,9.606711778092896,0.0
429,1287803535145472000,covid_false,3.0,36.0,26.0,0.048412698412698414,36.0,1.0,36.0,0.0,0.027777777777777776,1.3076923076923077,2.274256999100846,1.0057933949702542,0.0
430,1288847468533350402,covid_false,2.0,185.0,104.0,0.010164512338425382,185.0,1.0,185.0,0.0,0.005405405405405406,1.7788461538461537,4.081418614455912,2.4223708690993777,0.0
431,1261902980812615680,covid_false,2.0,103.0,101.0,0.010089472682276794,103.0,1.0,103.0,0.0,0.009708737864077669,1.0198019801980198,5.001739412938304,0.5117267652705572,0.0
432,1256983225408331776,covid_false,1.0,3.0,3.0,0.3333333333333333,3.0,1.0,3.0,0.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
433,1250430713335169025,covid_false,2.0,73.0,68.0,0.015601217656012176,73.0,1.0,73.0,0.0,0.0136986301369863,1.0735294117647058,4.014549638041147,0.7435375612758889,0.0
434,1255570083180617730,covid_false,1.0,200.0,200.0,0.005,200.0,1.0,200.0,0.0,0.005,1.0,7.08881205008336,249.99996561413835,0.0
435,1252381696378286088,covid_false,1.0,13.0,13.0,0.07692307692307693,13.0,1.0,13.0,0.0,0.07692307692307693,1.0,1.8763883748662835,12.493341970952795,0.0
436,1249917645354422274,covid_false,1.0,19.0,19.0,0.05263157894736842,19.0,1.0,19.0,0.0,0.05263157894736842,1.0,2.2391714737574,17.85247547009985,0.0
437,1253368772653613056,covid_false,2.0,28.0,26.0,0.041005291005291,28.0,1.0,28.0,0.0,0.03571428571428571,1.0769230769230769,2.5174289582172484,0.7581650586584457,0.0
438,1240623758072844291,covid_false,2.0,41.0,37.0,0.02926829268292683,41.0,1.0,41.0,0.0,0.024390243902439025,1.1081081081081081,2.938643394493452,0.8591610483995081,0.0
439,1272480500339400707,covid_false,1.0,18.0,18.0,0.05555555555555555,18.0,1.0,18.0,0.0,0.05555555555555555,1.0,2.182820625326997,17.85247547009985,0.0
440,1242369698999738368,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
441,1288867425518223360,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
442,1232730454299742210,covid_false,4.0,356.0,135.0,0.00974837790789682,356.0,1.0,356.0,0.0,0.0028089887640449437,2.2735849056603774,4.341999279880049,1.3034679439341053,0.0
443,1239936399417257985,covid_false,3.0,585.0,319.0,0.007554735979393513,585.0,1.0,585.0,0.0,0.0017094017094017094,4.092307692307692,4.3488465123513205,5.182024365948725,0.0
444,1288921554605223937,covid_false,1.0,4.0,4.0,0.25,4.0,1.0,4.0,0.0,0.25,1.0,1.1547005383792515,3.4973316197244064,0.0
445,1242541475679928325,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
446,1284546887803121665,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
447,1288222890287075329,covid_false,1.0,37.0,37.0,0.02702702702702703,37.0,1.0,37.0,0.0,0.02702702702702703,1.0,3.083333333333333,35.71195172853707,0.0
448,1277270978217861120,covid_false,1.0,13.0,13.0,0.07692307692307693,13.0,1.0,13.0,0.0,0.07692307692307693,1.0,1.8763883748662835,12.493341970952795,0.0
449,1287022411297193985,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
450,1287480234590318594,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
451,1243544306968862727,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
452,1243082059158917123,covid_false,3.0,666.0,522.0,0.004355483302851724,666.0,1.0,666.0,0.0,0.0015015015015015015,6.22,4.119720885600159,1.180349697608637,0.0
453,1252966340584931329,covid_false,2.0,17.0,16.0,0.0661764705882353,17.0,1.0,17.0,0.0,0.058823529411764705,1.0625,2.012655273513077,0.7024124757079967,0.0
454,1255901975738298368,covid_false,2.0,120.0,110.0,0.00973389355742297,120.0,1.0,120.0,0.0,0.008333333333333333,1.0909090909090908,5.049574168156348,0.8035202760126592,0.0
455,1250896878104969216,covid_false,1.0,407.0,407.0,0.002457002457002457,407.0,1.0,407.0,0.0,0.002457002457002457,1.0,10.099535423154215,249.99996561413835,0.0
456,1288922823885561859,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
457,1278169764792283136,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
458,1245803216379490306,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
459,1287582635087130624,covid_false,1.0,3.0,3.0,0.3333333333333333,3.0,1.0,3.0,0.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
460,1251885814176518146,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
461,1286678304616075265,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
462,1261368613883088897,covid_false,1.0,4.0,4.0,0.25,4.0,1.0,4.0,0.0,0.25,1.0,1.1547005383792515,3.4973316197244064,0.0
463,1274512559765405697,covid_false,2.0,36.0,32.0,0.034126984126984124,36.0,1.0,36.0,0.0,0.027777777777777776,1.125,2.737494758172225,0.9091828396120002,0.0
464,1263129937839640576,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
465,1244270370422743040,covid_false,3.0,101.0,96.0,0.011188118811881188,101.0,1.0,101.0,0.0,0.009900990099009901,1.0416666666666667,4.80400874270645,0.6538368176279972,0.0
466,1242187097240453127,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
467,1258236835223961600,covid_false,3.0,470.0,243.0,0.008773760377444087,470.0,1.0,470.0,0.0,0.002127659574468085,2.2254901960784315,4.701893817878798,4.508304148641008,0.0
468,1288271772882698243,covid_false,1.0,14.0,14.0,0.07142857142857142,14.0,1.0,14.0,0.0,0.07142857142857142,1.0,1.9414506867883017,13.1515590944776,0.0
469,1286710315942588418,covid_false,2.0,63.0,60.0,0.017409114183307733,63.0,1.0,63.0,0.0,0.015873015873015872,1.05,3.8159906445608134,0.6529389128809424,0.0
470,1248693949298085888,covid_false,2.0,44.0,35.0,0.03224101479915433,44.0,1.0,44.0,0.0,0.022727272727272728,1.2571428571428571,2.733522838123742,1.2629553776671376,0.0
471,1249039824352354305,covid_false,1.0,8.0,8.0,0.125,8.0,1.0,8.0,0.0,0.125,1.0,1.511857892036909,7.56474452887877,0.0
472,1235344061181108224,covid_false,1.0,24.0,24.0,0.041666666666666664,24.0,1.0,24.0,0.0,0.041666666666666664,1.0,2.502172968684897,22.72360560335461,0.0
473,1283488682863996929,covid_false,2.0,47.0,44.0,0.024051803885291396,47.0,1.0,47.0,0.0,0.02127659574468085,1.0681818181818181,3.25328828849992,0.7247337800934788,0.0
474,1279907840182943746,covid_false,2.0,103.0,101.0,0.010089472682276794,103.0,1.0,103.0,0.0,0.009708737864077669,1.0198019801980198,5.001739412938304,0.5117267652705572,0.0
475,1260352308455579654,covid_false,3.0,388.0,257.0,0.012720104424731612,388.0,1.0,388.0,0.0,0.002577319587628866,10.916666666666666,4.1924107043049705,7.749081456312462,0.0
476,1235331166951157760,covid_false,2.0,52.0,50.0,0.020739064856711915,52.0,1.0,52.0,0.0,0.019230769230769232,1.04,3.506461328689696,0.6133837725755324,0.0
477,1288929455835152384,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
478,1260817466290298882,covid_false,3.0,237.0,128.0,0.009690338267896732,237.0,1.0,237.0,0.0,0.004219409282700422,2.292929292929293,3.497384061601821,0.9944452896882501,0.0
479,1243604650957221888,covid_false,2.0,48.0,46.0,0.022606382978723406,48.0,1.0,48.0,0.0,0.020833333333333332,1.0434782608695652,3.361432792873447,0.6316193585271812,0.0
480,1288977707959824384,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
481,1284912290249281536,covid_false,1.0,57.0,57.0,0.017543859649122806,57.0,1.0,57.0,0.0,0.017543859649122806,1.0,3.8084726972520477,62.49833360035602,0.0
482,1224074216271560704,covid_false,2.0,13.0,8.0,0.14102564102564102,13.0,1.0,13.0,0.0,0.07692307692307693,1.625,1.4719601443879744,2.0991967354050898,0.0
483,1242623026321141760,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
484,1242622798998253568,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
485,1284550193266876416,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
486,1235276367446577153,covid_false,2.0,114.0,97.0,0.011411271541686073,114.0,1.0,114.0,0.0,0.008771929824561403,1.175257731958763,4.5916413381027805,1.0506501892777738,0.0
487,1238557160696614915,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
488,1280540131582246918,covid_false,2.0,102.0,98.0,0.010580469811687051,102.0,1.0,102.0,0.0,0.00980392156862745,1.0408163265306123,4.879309983502417,0.6140721983604858,0.0
489,1256983128800931840,covid_false,1.0,330.0,330.0,0.0030303030303030303,330.0,1.0,330.0,0.0,0.0030303030303030303,1.0,9.096744465929525,249.99996561413835,0.0
490,1278702305005588480,covid_false,3.0,238.0,135.0,0.009165691593092933,238.0,1.0,238.0,0.0,0.004201680672268907,2.3366336633663365,4.763208518236784,0.6558472518732884,0.0
491,1338257883469934592,covid_false,1.0,22.0,22.0,0.045454545454545456,22.0,1.0,22.0,0.0,0.045454545454545456,1.0,2.400396792595916,20.829332603756086,0.0
492,1281449938895822853,covid_false,1.0,12.0,12.0,0.08333333333333333,12.0,1.0,12.0,0.0,0.08333333333333333,1.0,1.8090680674665818,11.3563017644377,0.0
493,1238252562031226881,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
494,1258768790340468736,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
495,1252539460832509955,covid_false,5.0,360.0,140.0,0.010871247291860106,360.0,1.0,360.0,0.0,0.002777777777777778,2.0098039215686274,4.714010459891192,0.9119292751191139,0.0
496,1340899744927899652,covid_false,1.0,2.0,2.0,0.5,2.0,1.0,2.0,0.0,0.5,1.0,1.0,1.43957893271737,0.0
497,1266419784645632000,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
498,1340830826918014976,covid_false,3.0,278.0,275.0,0.0037139963119756903,278.0,1.0,278.0,0.0,0.0035971223021582736,1.0072727272727273,8.262069444149835,0.49382876029856715,0.0
499,1334877674540572672,covid_false,3.0,120.0,102.0,0.011064425770308124,120.0,1.0,120.0,0.0,0.008333333333333333,1.1666666666666667,4.7289351321343736,0.6191222470868611,0.0
500,1260692795481702400,covid_false,1.0,5.0,5.0,0.2,5.0,1.0,5.0,0.0,0.2,1.0,1.25,4.445556177931239,0.0
501,1255566917760409602,covid_false,1.0,63.0,63.0,0.015873015873015872,63.0,1.0,63.0,0.0,0.015873015873015872,1.0,4.000504000506001,62.49833360035602,0.0
502,1263236790443552769,covid_false,2.0,97.0,94.0,0.01095360824742268,97.0,1.0,97.0,0.0,0.010309278350515464,1.0319148936170213,4.799958857607242,0.5716252851889978,0.0
503,1264179375353802753,covid_false,2.0,103.0,101.0,0.010089472682276794,103.0,1.0,103.0,0.0,0.009708737864077669,1.0198019801980198,5.001739412938304,0.5117267652705572,0.0
504,1247826721300234240,covid_false,1.0,5.0,5.0,0.2,5.0,1.0,5.0,0.0,0.2,1.0,1.25,4.445556177931239,0.0
505,1247826720213938177,covid_false,2.0,23.0,22.0,0.04743083003952569,23.0,1.0,23.0,0.0,0.043478260869565216,1.0454545454545454,2.3529039557094946,0.6402939617663774,0.0
506,1242919245815721986,covid_false,2.0,117.0,100.0,0.011052166224580018,117.0,1.0,117.0,0.0,0.008547008547008548,1.17,4.664681380128902,1.0145787322667417,0.0
507,1233464600806543360,covid_false,2.0,16.0,13.0,0.0875,16.0,1.0,16.0,0.0,0.0625,1.2307692307692308,1.7587874611030558,1.1918447088191901,0.0
508,1259967034600886272,covid_false,1.0,19.0,19.0,0.05263157894736842,19.0,1.0,19.0,0.0,0.05263157894736842,1.0,2.2391714737574,17.85247547009985,0.0
509,1273019037954473984,covid_false,1.0,51.0,51.0,0.0196078431372549,51.0,1.0,51.0,0.0,0.0196078431372549,1.0,3.606244584051393,49.99833334827604,0.0
510,1288746023767232513,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
511,1284700161189588993,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
512,1255247125815885826,covid_false,1.0,12.0,12.0,0.08333333333333333,12.0,1.0,12.0,0.0,0.08333333333333333,1.0,1.8090680674665818,11.3563017644377,0.0
513,1262013678066507776,covid_false,3.0,278.0,174.0,0.00844090070903566,278.0,1.0,278.0,0.0,0.0035971223021582736,2.757575757575758,4.5690851939071635,0.8005671278700605,0.0
514,1261929963466489856,covid_false,3.0,112.0,99.0,0.01126126126126126,112.0,1.0,112.0,0.0,0.008928571428571428,1.121212121212121,4.712943183943203,0.6075586657455506,0.0
515,1280257712878759937,covid_false,2.0,62.0,61.0,0.016657852987837122,62.0,1.0,62.0,0.0,0.016129032258064516,1.0163934426229508,3.9067331399685137,0.4828786972565236,0.0
516,1239949835379318787,covid_false,3.0,112.0,101.0,0.010939510939510939,112.0,1.0,112.0,0.0,0.008928571428571428,1.099009900990099,4.804632129029308,0.6077464157871504,0.0
517,1279177615975333889,covid_false,2.0,68.0,62.0,0.017339771729587356,68.0,1.0,68.0,0.0,0.014705882352941176,1.096774193548387,3.811438857141574,0.8274038546217178,0.0
518,1257836361303949313,covid_false,1.0,9.0,9.0,0.1111111111111111,9.0,1.0,9.0,0.0,0.1111111111111111,1.0,1.5909902576697321,8.601151338313896,0.0
519,1253671821318258689,covid_false,1.0,122.0,122.0,0.00819672131147541,122.0,1.0,122.0,0.0,0.00819672131147541,1.0,5.545454545454546,124.99934636386527,0.0
520,1252746921791422465,covid_false,3.0,122.0,96.0,0.01212572822110825,122.0,1.0,122.0,0.0,0.00819672131147541,1.25,4.396818490755897,0.7129715874313709,0.0
521,1250430470816280577,covid_false,4.0,110.0,102.0,0.011259382819015847,110.0,1.0,110.0,0.0,0.00909090909090909,1.0588235294117647,4.89073439154548,0.7925808838151475,0.0
522,1256470245289725952,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
523,1282016713597497349,covid_false,3.0,78.0,71.0,0.015651015651015652,78.0,1.0,78.0,0.0,0.01282051282051282,1.0845070422535212,4.055193505453505,0.6710318101704779,0.0
524,1247395556789542918,covid_false,3.0,186.0,102.0,0.01060738157512351,186.0,1.0,186.0,0.0,0.005376344086021506,1.7843137254901962,3.8785356404692304,0.8190516391179448,0.0
525,1247232494988115969,covid_false,3.0,106.0,95.0,0.011949685534591196,106.0,1.0,106.0,0.0,0.009433962264150943,1.0947368421052632,4.646955456138769,0.7446906164274638,0.0
526,1254513987196248065,covid_false,3.0,253.0,150.0,0.008814856640943598,253.0,1.0,253.0,0.0,0.003952569169960474,2.485148514851485,4.477665136184985,0.6572443936974731,0.0
527,1254232962641670144,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
528,1270422545318191109,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
529,1250911269827366914,covid_false,1.0,5.0,5.0,0.2,5.0,1.0,5.0,0.0,0.2,1.0,1.25,4.445556177931239,0.0
530,1257701456775450626,covid_false,1.0,128.0,128.0,0.0078125,128.0,1.0,128.0,0.0,0.0078125,1.0,5.679081660263128,124.99934636386527,0.0
531,1238206179580526607,covid_false,2.0,11.0,9.0,0.12727272727272726,11.0,1.0,11.0,0.0,0.09090909090909091,1.2222222222222223,1.5016657417681207,1.1736930760499298,0.0
532,1246454908557168641,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
533,1239116818121359361,covid_false,2.0,25.0,24.0,0.043333333333333335,25.0,1.0,25.0,0.0,0.04,1.0416666666666667,2.4562137755315825,0.6212762555415677,0.0
534,1288241846594895873,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
535,1247121365729267712,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
536,1241679445527756800,covid_false,1.0,161.0,161.0,0.006211180124223602,161.0,1.0,161.0,0.0,0.006211180124223602,1.0,6.364083791088864,124.99934636386527,0.0
537,1242626539142995969,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
538,1339316521479319552,covid_false,3.0,2740.0,1267.0,0.001480907038905456,2740.0,1.0,2740.0,0.0,0.000364963503649635,3.251655629139073,8.929978214921848,4.005436246548927,0.0
539,1228890807865769984,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
540,1236134995523223552,covid_false,2.0,41.0,39.0,0.026829268292682926,41.0,1.0,41.0,0.0,0.024390243902439025,1.0512820512820513,3.0895489152949174,0.6603948741105372,0.0
541,1278775717883514880,covid_false,1.0,163.0,163.0,0.006134969325153374,163.0,1.0,163.0,0.0,0.006134969325153374,1.0,6.403244740744847,124.99934636386527,0.0
542,1264458743363842049,covid_false,2.0,101.0,100.0,0.0100990099009901,101.0,1.0,101.0,0.0,0.009900990099009901,1.01,5.000759942248778,0.4342063694901805,0.0
543,1246928202389430280,covid_false,3.0,500.0,347.0,0.009995991983967936,500.0,1.0,500.0,0.0,0.002,6.6521739130434785,4.6865517402228996,8.712120574722173,0.0
544,1269037254955106304,covid_false,4.0,436.0,213.0,0.008040704418432985,436.0,1.0,436.0,0.0,0.0022935779816513763,3.1515151515151514,4.6477164641737305,1.1537128372498933,0.0
545,1238288908431036423,covid_false,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,0.0
546,1238193633825882113,covid_false,1.0,384.0,384.0,0.0026041666666666665,384.0,1.0,384.0,0.0,0.0026041666666666665,1.0,9.810741701905842,249.99996561413835,0.0
547,1253679654734573570,covid_false,2.0,164.0,99.0,0.010960646416280114,164.0,1.0,164.0,0.0,0.006097560975609756,1.6565656565656566,4.067257949247155,2.165688864675902,0.0
548,1286982002604998656,covid_false,2.0,111.0,101.0,0.010647010647010647,111.0,1.0,111.0,0.0,0.009009009009009009,1.099009900990099,4.823290602006576,0.82826867041305,0.0
549,1281206354334625793,covid_false,3.0,371.0,252.0,0.006658410431995338,371.0,1.0,371.0,0.0,0.0026954177897574125,3.27027027027027,5.23587947658775,0.8329778562186445,0.0
550,1266014911127306240,covid_false,3.0,110.0,100.0,0.011009174311926606,110.0,1.0,110.0,0.0,0.00909090909090909,1.09,4.796594898043968,0.6094594530700517,0.0
551,1235604572850343937,covid_false,3.0,349.0,236.0,0.007122155254750848,349.0,1.0,349.0,0.0,0.0028653295128939827,3.269230769230769,3.992952839787072,0.8600425627837803,0.0
552,1243878874922041345,covid_false,3.0,674.0,294.0,0.0058333076132821285,674.0,1.0,674.0,0.0,0.001483679525222552,3.854368932038835,4.271126226997511,3.5237882059047356,0.0
553,1242756708902076417,covid_false,2.0,126.0,98.0,0.011492063492063493,126.0,1.0,126.0,0.0,0.007936507936507936,1.2857142857142858,4.430324593074417,1.3257457860022555,0.0
554,1247908643527409665,covid_false,2.0,119.0,102.0,0.010824668850591085,119.0,1.0,119.0,0.0,0.008403361344537815,1.1666666666666667,4.714329162688986,1.0277939102653293,0.0
